id,focus,signal,slack,drag,confidence,score,lane
l001,state pressure,35,33,6,25,193,ship
l002,layout risk,35,34,6,55,254,ship
l003,interaction cost,35,35,6,85,315,ship
l004,view drift,35,36,18,25,136,watch
l005,state pressure,35,37,18,55,197,ship
l006,layout risk,35,38,18,85,258,ship
l007,interaction cost,35,39,34,25,59,hold
l008,view drift,35,40,34,55,120,watch
l009,state pressure,35,41,34,85,181,ship
l010,layout risk,60,42,6,25,302,ship
l011,interaction cost,60,43,6,55,363,ship
l012,view drift,60,44,6,85,424,ship
l013,state pressure,60,45,18,25,245,ship
l014,layout risk,60,46,18,55,306,ship
l015,interaction cost,60,47,18,85,367,ship
l016,view drift,60,48,34,25,168,ship
l017,state pressure,60,32,34,55,212,ship
l018,layout risk,60,33,34,85,273,ship
l019,interaction cost,85,34,6,25,394,ship
l020,view drift,85,35,6,55,455,ship
l021,state pressure,85,36,6,85,516,ship
l022,layout risk,85,37,18,25,337,ship
l023,interaction cost,85,38,18,55,398,ship
l024,view drift,85,39,18,85,459,ship
l025,state pressure,85,40,34,25,260,ship
l026,layout risk,85,41,34,55,321,ship
l027,interaction cost,85,42,34,85,382,ship
